ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency_bits,efficiency_frames,throughput
963,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
964,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0236,0.740741,1,9152.54
965,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
966,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
967,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0251,0.740741,1,8605.58
968,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0243,0.740741,1,8888.89
969,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0244,0.740741,1,8852.46
970,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.024,0.740741,1,9000
971,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0243,0.740741,1,8888.89
972,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0243,0.740741,1,8888.89
973,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0239,0.740741,1,9037.66
974,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
975,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0257,0.740741,1,8404.67
976,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0239,0.740741,1,9037.66
977,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
978,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0243,0.740741,1,8888.89
979,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
980,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0255,0.740741,1,8470.59
981,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
982,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.024,0.740741,1,9000
983,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0298,0.740741,1,7248.32
984,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0238,0.740741,1,9075.63
985,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0238,0.740741,1,9075.63
986,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
987,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0239,0.740741,1,9037.66
988,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0257,0.740741,1,8404.67
989,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.024,0.740741,1,9000
990,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
991,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
992,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0242,0.740741,1,8925.62
993,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0265,0.740741,1,8150.94
994,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
995,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0241,0.740741,1,8962.66
996,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.026,0.740741,1,8307.69
997,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0244,0.740741,1,8852.46
998,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0239,0.740741,1,9037.66
999,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.024,0.740741,1,9000
1000,KB4,ARQ,Size_Short,20,0.0001,1,3,0,0.0243,0.740741,1,8888.89
1001,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2349,0.37037,1,1839.08
1002,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.216,0.37037,1,2000
1003,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2014,0.37037,1,2144.99
1004,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2081,0.37037,1,2075.93
1005,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2011,0.37037,1,2148.18
1006,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2002,0.37037,1,2157.84
1007,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1992,0.37037,1,2168.67
1008,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2116,0.37037,1,2041.59
1009,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1988,0.37037,1,2173.04
1010,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1975,0.37037,1,2187.34
1011,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1967,0.37037,1,2196.24
1012,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1961,0.37037,1,2202.96
1013,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2461,0.37037,1,1755.38
1014,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2,0.37037,1,2160
1015,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2927,0.37037,1,1475.91
1016,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2099,0.37037,1,2058.12
1017,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2004,0.37037,1,2155.69
1018,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1984,0.37037,1,2177.42
1019,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.198,0.37037,1,2181.82
1020,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1984,0.37037,1,2177.42
1021,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1982,0.37037,1,2179.62
1022,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1987,0.37037,1,2174.13
1023,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1024,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2002,0.37037,1,2157.84
1025,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.213,0.37037,1,2028.17
1026,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2001,0.37037,1,2158.92
1027,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2037,0.37037,1,2120.77
1028,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.1997,0.37037,1,2163.24
1029,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2116,0.37037,1,2041.59
1030,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2216,0.37037,1,1949.46
1031,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2247,0.37037,1,1922.56
1032,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2084,0.37037,1,2072.94
1033,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2141,0.37037,1,2017.75
1034,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2235,0.37037,1,1932.89
1035,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2165,0.37037,1,1995.38
1036,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2297,0.37037,1,1880.71
1037,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2035,0.37037,1,2122.85
1038,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2172,0.37037,1,1988.95
1039,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2234,0.37037,1,1933.75
1040,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2007,0.37037,1,2152.47
1041,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2025,0.37037,1,2133.33
1042,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2,0.37037,1,2160
1043,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2025,0.37037,1,2133.33
1044,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2053,0.37037,1,2104.24
1045,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2101,0.37037,1,2056.16
1046,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2038,0.37037,1,2119.73
1047,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2106,0.37037,1,2051.28
1048,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2018,0.37037,1,2140.73
1049,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2033,0.37037,1,2124.94
1050,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2017,0.37037,1,2141.79
1051,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2116,0.37037,1,2041.59
1052,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1053,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2016,0.37037,1,2142.86
1054,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2011,0.37037,1,2148.18
1055,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1056,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2106,0.37037,1,2051.28
1057,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.203,0.37037,1,2128.08
1058,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1059,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2013,0.37037,1,2146.05
1060,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1061,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1062,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2028,0.37037,1,2130.18
1063,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2015,0.37037,1,2143.92
1064,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2025,0.37037,1,2133.33
1065,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2146,0.37037,1,2013.05
1066,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2068,0.37037,1,2088.97
1067,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1068,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1069,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2044,0.37037,1,2113.5
1070,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1071,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2006,0.37037,1,2153.54
1072,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2012,0.37037,1,2147.12
1073,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2107,0.37037,1,2050.31
1074,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2029,0.37037,1,2129.13
1075,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1076,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1077,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.201,0.37037,1,2149.25
1078,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2125,0.37037,1,2032.94
1079,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2016,0.37037,1,2142.86
1080,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2028,0.37037,1,2130.18
1081,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2028,0.37037,1,2130.18
1082,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2538,0.37037,1,1702.13
1083,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.388,0.37037,1,1113.4
1084,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.3005,0.37037,1,1437.6
1085,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.3673,0.37037,1,1176.15
1086,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2918,0.37037,1,1480.47
1087,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.236,0.37037,1,1830.51
1088,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2099,0.37037,1,2058.12
1089,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2079,0.37037,1,2077.92
1090,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2031,0.37037,1,2127.03
1091,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.202,0.37037,1,2138.61
1092,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2036,0.37037,1,2121.81
1093,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2046,0.37037,1,2111.44
1094,KB4,HARQ,Size_Short,20,0.0001,1,3,1,0.2737,0.277778,0.75,2104.49
1095,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2032,0.37037,1,2125.98
1096,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.204,0.37037,1,2117.65
1097,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2087,0.37037,1,2069.96
1098,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2035,0.37037,1,2122.85
1099,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2029,0.37037,1,2129.13
1100,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.208,0.37037,1,2076.92
1101,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.3063,0.37037,1,1410.38
1102,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2094,0.37037,1,2063.04
1103,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2029,0.37037,1,2129.13
1104,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2027,0.37037,1,2131.23
1105,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2037,0.37037,1,2120.77
1106,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2033,0.37037,1,2124.94
1107,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2037,0.37037,1,2120.77
1108,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2015,0.37037,1,2143.92
1109,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2018,0.37037,1,2140.73
1110,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2062,0.37037,1,2095.05
1111,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2035,0.37037,1,2122.85
1112,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2028,0.37037,1,2130.18
1113,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2019,0.37037,1,2139.67
1114,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1115,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2011,0.37037,1,2148.18
1116,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2012,0.37037,1,2147.12
1117,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2029,0.37037,1,2129.13
1118,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1119,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2111,0.37037,1,2046.42
1120,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1121,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2032,0.37037,1,2125.98
1122,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2129,0.37037,1,2029.12
1123,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2666,0.37037,1,1620.41
1124,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1125,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2017,0.37037,1,2141.79
1126,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2008,0.37037,1,2151.39
1127,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2019,0.37037,1,2139.67
1128,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2111,0.37037,1,2046.42
1129,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2082,0.37037,1,2074.93
1130,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2103,0.37037,1,2054.21
1131,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2069,0.37037,1,2087.97
1132,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2029,0.37037,1,2129.13
1133,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.201,0.37037,1,2149.25
1134,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2014,0.37037,1,2144.99
1135,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2038,0.37037,1,2119.73
1136,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.219,0.37037,1,1972.6
1137,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2525,0.37037,1,1710.89
1138,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2295,0.37037,1,1882.35
1139,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2202,0.37037,1,1961.85
1140,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2132,0.37037,1,2026.27
1141,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.204,0.37037,1,2117.65
1142,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1143,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2014,0.37037,1,2144.99
1144,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2035,0.37037,1,2122.85
1145,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2009,0.37037,1,2150.32
1146,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2005,0.37037,1,2154.61
1147,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1148,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1149,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2683,0.37037,1,1610.14
1150,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2217,0.37037,1,1948.58
1151,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1152,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2115,0.37037,1,2042.55
1153,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2062,0.37037,1,2095.05
1154,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.29,0.37037,1,1489.66
1155,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2959,0.37037,1,1459.95
1156,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.259,0.37037,1,1667.95
1157,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2515,0.37037,1,1717.69
1158,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2725,0.37037,1,1585.32
1159,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2086,0.37037,1,2070.95
1160,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2109,0.37037,1,2048.36
1161,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2274,0.37037,1,1899.74
1162,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2547,0.37037,1,1696.11
1163,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2046,0.37037,1,2111.44
1164,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2097,0.37037,1,2060.09
1165,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2079,0.37037,1,2077.92
1166,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2099,0.37037,1,2058.12
1167,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2192,0.37037,1,1970.8
1168,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2574,0.37037,1,1678.32
1169,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2182,0.37037,1,1979.84
1170,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2212,0.37037,1,1952.98
1171,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2093,0.37037,1,2064.02
1172,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2099,0.37037,1,2058.12
1173,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2041,0.37037,1,2116.61
1174,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2078,0.37037,1,2078.92
1175,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2077,0.37037,1,2079.92
1176,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2068,0.37037,1,2088.97
1177,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.209,0.37037,1,2066.99
1178,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2051,0.37037,1,2106.29
1179,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1180,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2023,0.37037,1,2135.44
1181,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.204,0.37037,1,2117.65
1182,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2032,0.37037,1,2125.98
1183,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2053,0.37037,1,2104.24
1184,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2163,0.37037,1,1997.23
1185,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2161,0.37037,1,1999.07
1186,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2245,0.37037,1,1924.28
1187,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.221,0.37037,1,1954.75
1188,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2174,0.37037,1,1987.12
1189,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2635,0.37037,1,1639.47
1190,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2214,0.37037,1,1951.22
1191,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2087,0.37037,1,2069.96
1192,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2034,0.37037,1,2123.89
1193,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2031,0.37037,1,2127.03
1194,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1195,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2014,0.37037,1,2144.99
1196,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2037,0.37037,1,2120.77
1197,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1198,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2062,0.37037,1,2095.05
1199,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2016,0.37037,1,2142.86
1200,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2008,0.37037,1,2151.39
1201,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2004,0.37037,1,2155.69
1202,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1203,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2143,0.37037,1,2015.87
1204,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2032,0.37037,1,2125.98
1205,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1206,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2005,0.37037,1,2154.61
1207,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1208,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2133,0.37037,1,2025.32
1209,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.216,0.37037,1,2000
1210,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.215,0.37037,1,2009.3
1211,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.229,0.37037,1,1886.46
1212,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2053,0.37037,1,2104.24
1213,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.229,0.37037,1,1886.46
1214,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2172,0.37037,1,1988.95
1215,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2699,0.37037,1,1600.59
1216,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2676,0.37037,1,1614.35
1217,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.3268,0.37037,1,1321.91
1218,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2086,0.37037,1,2070.95
1219,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1220,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.201,0.37037,1,2149.25
1221,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1222,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2017,0.37037,1,2141.79
1223,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2196,0.37037,1,1967.21
1224,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2017,0.37037,1,2141.79
1225,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2,0.37037,1,2160
1226,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2003,0.37037,1,2156.76
1227,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1228,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1229,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1230,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2019,0.37037,1,2139.67
1231,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2011,0.37037,1,2148.18
1232,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1233,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2024,0.37037,1,2134.39
1234,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2022,0.37037,1,2136.5
1235,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2025,0.37037,1,2133.33
1236,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2021,0.37037,1,2137.56
1237,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2184,0.37037,1,1978.02
1238,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2117,0.37037,1,2040.62
1239,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2019,0.37037,1,2139.67
1240,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2018,0.37037,1,2140.73
1241,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2115,0.37037,1,2042.55
1242,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2379,0.37037,1,1815.89
1243,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2079,0.37037,1,2077.92
1244,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2076,0.37037,1,2080.92
1245,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2677,0.37037,1,1613.75
1246,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2184,0.37037,1,1978.02
1247,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2203,0.37037,1,1960.96
1248,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.245,0.37037,1,1763.27
1249,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2189,0.37037,1,1973.5
1250,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1251,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2181,0.37037,1,1980.74
1252,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2026,0.37037,1,2132.28
1253,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2032,0.37037,1,2125.98
1254,KB4,HARQ,Size_Short,20,0.0001,1,3,0,0.2016,0.37037,1,2142.86
