ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency_bits,efficiency_frames,throughput
61,KB3,ARQ,Default,200,1e-05,1,25,0,0.2078,0.888889,1,7699.71
62,KB3,ARQ,Default,200,1e-05,1,25,0,0.213,0.888889,1,7511.74
63,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
64,KB3,ARQ,Default,200,1e-05,1,25,0,0.2079,0.888889,1,7696.01
65,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
66,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
67,KB3,ARQ,Default,200,1e-05,1,25,0,0.2546,0.888889,1,6284.37
68,KB3,ARQ,Default,200,1e-05,1,25,0,0.2917,0.888889,1,5485.09
69,KB3,ARQ,Default,200,1e-05,1,25,0,0.3132,0.888889,1,5108.56
70,KB3,ARQ,Default,200,1e-05,1,25,0,0.3048,0.888889,1,5249.34
71,KB3,ARQ,Default,200,1e-05,1,25,0,0.3794,0.888889,1,4217.19
72,KB3,ARQ,Default,200,1e-05,1,25,0,0.2044,0.888889,1,7827.79
73,KB3,ARQ,Default,200,1e-05,1,25,0,0.203,0.888889,1,7881.77
74,KB3,ARQ,Default,200,1e-05,1,25,0,0.2043,0.888889,1,7831.62
75,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
76,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
77,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
78,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
79,KB3,ARQ,Default,200,1e-05,1,25,0,0.2068,0.888889,1,7736.94
80,KB3,ARQ,Default,200,1e-05,1,25,0,0.2023,0.888889,1,7909.05
81,KB3,ARQ,Default,200,1e-05,1,25,0,0.2004,0.888889,1,7984.03
82,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
83,KB3,ARQ,Default,200,1e-05,1,25,0,0.2036,0.888889,1,7858.55
84,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
85,KB3,ARQ,Default,200,1e-05,1,25,0,0.2026,0.888889,1,7897.33
86,KB3,ARQ,Default,200,1e-05,1,25,0,0.2023,0.888889,1,7909.05
87,KB3,ARQ,Default,200,1e-05,1,25,0,0.2085,0.888889,1,7673.86
88,KB3,ARQ,Default,200,1e-05,1,25,0,0.2019,0.888889,1,7924.72
89,KB3,ARQ,Default,200,1e-05,1,25,0,0.2009,0.888889,1,7964.16
90,KB3,ARQ,Default,200,1e-05,1,25,0,0.2043,0.888889,1,7831.62
91,KB3,ARQ,Default,200,1e-05,1,25,0,0.2053,0.888889,1,7793.47
92,KB3,ARQ,Default,200,1e-05,1,25,1,0.2067,0.854701,0.961538,7740.69
93,KB3,ARQ,Default,200,1e-05,1,25,0,0.203,0.888889,1,7881.77
94,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
95,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
96,KB3,ARQ,Default,200,1e-05,1,25,0,0.1996,0.888889,1,8016.03
97,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
98,KB3,ARQ,Default,200,1e-05,1,25,0,0.1999,0.888889,1,8004
99,KB3,ARQ,Default,200,1e-05,1,25,0,0.2012,0.888889,1,7952.29
100,KB3,ARQ,Default,200,1e-05,1,25,0,0.2023,0.888889,1,7909.05
101,KB3,ARQ,Default,200,1e-05,1,25,0,0.2446,0.888889,1,6541.29
102,KB3,ARQ,Default,200,1e-05,1,25,0,0.2001,0.888889,1,7996
103,KB3,ARQ,Default,200,1e-05,1,25,0,0.2032,0.888889,1,7874.02
104,KB3,ARQ,Default,200,1e-05,1,25,0,0.2006,0.888889,1,7976.07
105,KB3,ARQ,Default,200,1e-05,1,25,0,0.2027,0.888889,1,7893.44
106,KB3,ARQ,Default,200,1e-05,1,25,0,0.2071,0.888889,1,7725.74
107,KB3,ARQ,Default,200,1e-05,1,25,0,0.1998,0.888889,1,8008.01
108,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
109,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
110,KB3,ARQ,Default,200,1e-05,1,25,0,0.2035,0.888889,1,7862.41
111,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
112,KB3,ARQ,Default,200,1e-05,1,25,0,0.2018,0.888889,1,7928.64
113,KB3,ARQ,Default,200,1e-05,1,25,0,0.2016,0.888889,1,7936.51
114,KB3,ARQ,Default,200,1e-05,1,25,0,0.2001,0.888889,1,7996
115,KB3,ARQ,Default,200,1e-05,1,25,0,0.2387,0.888889,1,6702.97
116,KB3,ARQ,Default,200,1e-05,1,25,0,0.2421,0.888889,1,6608.84
117,KB3,ARQ,Default,200,1e-05,1,25,0,0.2288,0.888889,1,6993.01
118,KB3,ARQ,Default,200,1e-05,1,25,0,0.296,0.888889,1,5405.41
119,KB3,ARQ,Default,200,1e-05,1,25,0,0.2016,0.888889,1,7936.51
120,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
121,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
122,KB3,ARQ,Default,200,1e-05,1,25,0,0.2045,0.888889,1,7823.96
123,KB3,ARQ,Default,200,1e-05,1,25,0,0.2038,0.888889,1,7850.83
124,KB3,ARQ,Default,200,1e-05,1,25,0,0.2108,0.888889,1,7590.13
125,KB3,ARQ,Default,200,1e-05,1,25,0,0.2435,0.888889,1,6570.84
126,KB3,ARQ,Default,200,1e-05,1,25,0,0.2072,0.888889,1,7722.01
127,KB3,ARQ,Default,200,1e-05,1,25,0,0.2486,0.888889,1,6436.04
128,KB3,ARQ,Default,200,1e-05,1,25,0,0.2028,0.888889,1,7889.55
129,KB3,ARQ,Default,200,1e-05,1,25,0,0.2015,0.888889,1,7940.45
130,KB3,ARQ,Default,200,1e-05,1,25,0,0.1993,0.888889,1,8028.1
131,KB3,ARQ,Default,200,1e-05,1,25,0,0.1995,0.888889,1,8020.05
132,KB3,ARQ,Default,200,1e-05,1,25,0,0.2055,0.888889,1,7785.89
133,KB3,ARQ,Default,200,1e-05,1,25,0,0.2019,0.888889,1,7924.72
134,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
135,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
136,KB3,ARQ,Default,200,1e-05,1,25,0,0.2021,0.888889,1,7916.87
137,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
138,KB3,ARQ,Default,200,1e-05,1,25,0,0.2022,0.888889,1,7912.96
139,KB3,ARQ,Default,200,1e-05,1,25,0,0.1998,0.888889,1,8008.01
140,KB3,ARQ,Default,200,1e-05,1,25,0,0.2002,0.888889,1,7992.01
141,KB3,ARQ,Default,200,1e-05,1,25,0,0.2007,0.888889,1,7972.1
142,KB3,ARQ,Default,200,1e-05,1,25,0,0.2,0.888889,1,8000
143,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
144,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
145,KB3,ARQ,Default,200,1e-05,1,25,0,0.2006,0.888889,1,7976.07
146,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
147,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
148,KB3,ARQ,Default,200,1e-05,1,25,0,0.2024,0.888889,1,7905.14
149,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
150,KB3,ARQ,Default,200,1e-05,1,25,0,0.1999,0.888889,1,8004
151,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
152,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
153,KB3,ARQ,Default,200,1e-05,1,25,0,0.1988,0.888889,1,8048.29
154,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
155,KB3,ARQ,Default,200,1e-05,1,25,0,0.2018,0.888889,1,7928.64
156,KB3,ARQ,Default,200,1e-05,1,25,0,0.2002,0.888889,1,7992.01
157,KB3,ARQ,Default,200,1e-05,1,25,0,0.2,0.888889,1,8000
158,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
159,KB3,ARQ,Default,200,1e-05,1,25,0,0.2331,0.888889,1,6864.01
160,KB3,ARQ,Default,200,1e-05,1,25,0,0.2464,0.888889,1,6493.51
161,KB3,ARQ,Default,200,1e-05,1,25,0,0.3024,0.888889,1,5291.01
162,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
163,KB3,ARQ,Default,200,1e-05,1,25,0,0.2012,0.888889,1,7952.29
164,KB3,ARQ,Default,200,1e-05,1,25,0,0.2021,0.888889,1,7916.87
165,KB3,ARQ,Default,200,1e-05,1,25,0,0.2027,0.888889,1,7893.44
166,KB3,ARQ,Default,200,1e-05,1,25,0,0.2015,0.888889,1,7940.45
167,KB3,ARQ,Default,200,1e-05,1,25,0,0.2015,0.888889,1,7940.45
168,KB3,ARQ,Default,200,1e-05,1,25,0,0.1998,0.888889,1,8008.01
169,KB3,ARQ,Default,200,1e-05,1,25,0,0.1994,0.888889,1,8024.07
170,KB3,ARQ,Default,200,1e-05,1,25,0,0.2024,0.888889,1,7905.14
171,KB3,ARQ,Default,200,1e-05,1,25,0,0.2018,0.888889,1,7928.64
172,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
173,KB3,ARQ,Default,200,1e-05,1,25,0,0.1991,0.888889,1,8036.16
174,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
175,KB3,ARQ,Default,200,1e-05,1,25,0,0.2576,0.888889,1,6211.18
176,KB3,ARQ,Default,200,1e-05,1,25,0,0.2041,0.888889,1,7839.29
177,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
178,KB3,ARQ,Default,200,1e-05,1,25,0,0.2102,0.888889,1,7611.8
179,KB3,ARQ,Default,200,1e-05,1,25,0,0.2002,0.888889,1,7992.01
180,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
181,KB3,ARQ,Default,200,1e-05,1,25,0,0.2004,0.888889,1,7984.03
182,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
183,KB3,ARQ,Default,200,1e-05,1,25,0,0.201,0.888889,1,7960.2
184,KB3,ARQ,Default,200,1e-05,1,25,0,0.1995,0.888889,1,8020.05
185,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
186,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
187,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
188,KB3,ARQ,Default,200,1e-05,1,25,0,0.1992,0.888889,1,8032.13
189,KB3,ARQ,Default,200,1e-05,1,25,0,0.204,0.888889,1,7843.14
190,KB3,ARQ,Default,200,1e-05,1,25,0,0.2029,0.888889,1,7885.66
191,KB3,ARQ,Default,200,1e-05,1,25,0,0.2004,0.888889,1,7984.03
192,KB3,ARQ,Default,200,1e-05,1,25,0,0.2025,0.888889,1,7901.23
193,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
194,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
195,KB3,ARQ,Default,200,1e-05,1,25,0,0.2035,0.888889,1,7862.41
196,KB3,ARQ,Default,200,1e-05,1,25,0,0.2109,0.888889,1,7586.53
197,KB3,ARQ,Default,200,1e-05,1,25,0,0.207,0.888889,1,7729.47
198,KB3,ARQ,Default,200,1e-05,1,25,0,0.2096,0.888889,1,7633.59
199,KB3,ARQ,Default,200,1e-05,1,25,0,0.208,0.888889,1,7692.31
200,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
201,KB3,ARQ,Default,200,1e-05,1,25,0,0.2014,0.888889,1,7944.39
202,KB3,ARQ,Default,200,1e-05,1,25,0,0.2012,0.888889,1,7952.29
203,KB3,ARQ,Default,200,1e-05,1,25,0,0.2033,0.888889,1,7870.14
204,KB3,ARQ,Default,200,1e-05,1,25,0,0.2019,0.888889,1,7924.72
205,KB3,ARQ,Default,200,1e-05,1,25,0,0.2054,0.888889,1,7789.68
206,KB3,ARQ,Default,200,1e-05,1,25,0,0.2025,0.888889,1,7901.23
207,KB3,ARQ,Default,200,1e-05,1,25,0,0.201,0.888889,1,7960.2
208,KB3,ARQ,Default,200,1e-05,1,25,0,0.2012,0.888889,1,7952.29
209,KB3,ARQ,Default,200,1e-05,1,25,0,0.1998,0.888889,1,8008.01
210,KB3,ARQ,Default,200,1e-05,1,25,0,0.2007,0.888889,1,7972.1
211,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
212,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
213,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
214,KB3,ARQ,Default,200,1e-05,1,25,0,0.2009,0.888889,1,7964.16
215,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
216,KB3,ARQ,Default,200,1e-05,1,25,0,0.2,0.888889,1,8000
217,KB3,ARQ,Default,200,1e-05,1,25,0,0.1996,0.888889,1,8016.03
218,KB3,ARQ,Default,200,1e-05,1,25,0,0.2474,0.888889,1,6467.26
219,KB3,ARQ,Default,200,1e-05,1,25,0,0.2097,0.888889,1,7629.95
220,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
221,KB3,ARQ,Default,200,1e-05,1,25,0,0.199,0.888889,1,8040.2
222,KB3,ARQ,Default,200,1e-05,1,25,0,0.2025,0.888889,1,7901.23
223,KB3,ARQ,Default,200,1e-05,1,25,0,0.2034,0.888889,1,7866.27
224,KB3,ARQ,Default,200,1e-05,1,25,0,0.2007,0.888889,1,7972.1
225,KB3,ARQ,Default,200,1e-05,1,25,0,0.2034,0.888889,1,7866.27
226,KB3,ARQ,Default,200,1e-05,1,25,0,0.2022,0.888889,1,7912.96
227,KB3,ARQ,Default,200,1e-05,1,25,0,0.2031,0.888889,1,7877.89
228,KB3,ARQ,Default,200,1e-05,1,25,0,0.2007,0.888889,1,7972.1
229,KB3,ARQ,Default,200,1e-05,1,25,0,0.1998,0.888889,1,8008.01
230,KB3,ARQ,Default,200,1e-05,1,25,0,0.2027,0.888889,1,7893.44
231,KB3,ARQ,Default,200,1e-05,1,25,0,0.2033,0.888889,1,7870.14
232,KB3,ARQ,Default,200,1e-05,1,25,0,0.2027,0.888889,1,7893.44
233,KB3,ARQ,Default,200,1e-05,1,25,0,0.2074,0.888889,1,7714.56
234,KB3,ARQ,Default,200,1e-05,1,25,0,0.2001,0.888889,1,7996
235,KB3,ARQ,Default,200,1e-05,1,25,0,0.2694,0.888889,1,5939.12
236,KB3,ARQ,Default,200,1e-05,1,25,0,0.3365,0.888889,1,4754.83
237,KB3,ARQ,Default,200,1e-05,1,25,0,0.2005,0.888889,1,7980.05
238,KB3,ARQ,Default,200,1e-05,1,25,0,0.2009,0.888889,1,7964.16
239,KB3,ARQ,Default,200,1e-05,1,25,0,0.1997,0.888889,1,8012.02
240,KB3,ARQ,Default,200,1e-05,1,25,0,0.1993,0.888889,1,8028.1
241,KB3,ARQ,Default,200,1e-05,1,25,0,0.2024,0.888889,1,7905.14
242,KB3,ARQ,Default,200,1e-05,1,25,0,0.202,0.888889,1,7920.79
243,KB3,ARQ,Default,200,1e-05,1,25,0,0.2072,0.888889,1,7722.01
244,KB3,ARQ,Default,200,1e-05,1,25,0,0.2056,0.888889,1,7782.1
245,KB3,ARQ,Default,200,1e-05,1,25,0,0.2015,0.888889,1,7940.45
246,KB3,ARQ,Default,200,1e-05,1,25,0,0.2023,0.888889,1,7909.05
247,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
248,KB3,ARQ,Default,200,1e-05,1,25,0,0.2036,0.888889,1,7858.55
249,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
250,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
251,KB3,ARQ,Default,200,1e-05,1,25,0,0.2002,0.888889,1,7992.01
252,KB3,ARQ,Default,200,1e-05,1,25,0,0.2114,0.888889,1,7568.59
253,KB3,ARQ,Default,200,1e-05,1,25,0,0.2043,0.888889,1,7831.62
254,KB3,ARQ,Default,200,1e-05,1,25,0,0.1994,0.888889,1,8024.07
255,KB3,ARQ,Default,200,1e-05,1,25,0,0.2004,0.888889,1,7984.03
256,KB3,ARQ,Default,200,1e-05,1,25,0,0.2033,0.888889,1,7870.14
257,KB3,ARQ,Default,200,1e-05,1,25,0,0.2021,0.888889,1,7916.87
258,KB3,ARQ,Default,200,1e-05,1,25,0,0.2021,0.888889,1,7916.87
259,KB3,ARQ,Default,200,1e-05,1,25,0,0.2006,0.888889,1,7976.07
260,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
261,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
262,KB3,ARQ,Default,200,1e-05,1,25,0,0.201,0.888889,1,7960.2
263,KB3,ARQ,Default,200,1e-05,1,25,1,0.2057,0.854701,0.961538,7778.32
264,KB3,ARQ,Default,200,1e-05,1,25,0,0.2009,0.888889,1,7964.16
265,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
266,KB3,ARQ,Default,200,1e-05,1,25,0,0.2453,0.888889,1,6522.63
267,KB3,ARQ,Default,200,1e-05,1,25,0,0.2146,0.888889,1,7455.73
268,KB3,ARQ,Default,200,1e-05,1,25,0,0.2034,0.888889,1,7866.27
269,KB3,ARQ,Default,200,1e-05,1,25,0,0.2102,0.888889,1,7611.8
270,KB3,ARQ,Default,200,1e-05,1,25,0,0.2018,0.888889,1,7928.64
271,KB3,ARQ,Default,200,1e-05,1,25,0,0.2009,0.888889,1,7964.16
272,KB3,ARQ,Default,200,1e-05,1,25,0,0.2043,0.888889,1,7831.62
273,KB3,ARQ,Default,200,1e-05,1,25,0,0.1996,0.888889,1,8016.03
274,KB3,ARQ,Default,200,1e-05,1,25,0,0.2808,0.888889,1,5698.01
275,KB3,ARQ,Default,200,1e-05,1,25,0,0.2011,0.888889,1,7956.24
276,KB3,ARQ,Default,200,1e-05,1,25,0,0.2017,0.888889,1,7932.57
277,KB3,ARQ,Default,200,1e-05,1,25,0,0.2086,0.888889,1,7670.18
278,KB3,ARQ,Default,200,1e-05,1,25,0,0.2031,0.888889,1,7877.89
279,KB3,ARQ,Default,200,1e-05,1,25,0,0.2101,0.888889,1,7615.42
280,KB3,ARQ,Default,200,1e-05,1,25,0,0.2661,0.888889,1,6012.78
281,KB3,ARQ,Default,200,1e-05,1,25,0,0.3158,0.888889,1,5066.5
282,KB3,ARQ,Default,200,1e-05,1,25,0,0.3771,0.888889,1,4242.91
283,KB3,ARQ,Default,200,1e-05,1,25,0,0.2443,0.888889,1,6549.32
284,KB3,ARQ,Default,200,1e-05,1,25,0,0.205,0.888889,1,7804.88
285,KB3,ARQ,Default,200,1e-05,1,25,0,0.2036,0.888889,1,7858.55
286,KB3,ARQ,Default,200,1e-05,1,25,0,0.212,0.888889,1,7547.17
287,KB3,ARQ,Default,200,1e-05,1,25,1,0.2079,0.854701,0.961538,7696.01
288,KB3,ARQ,Default,200,1e-05,1,25,0,0.2029,0.888889,1,7885.66
289,KB3,ARQ,Default,200,1e-05,1,25,0,0.2043,0.888889,1,7831.62
290,KB3,ARQ,Default,200,1e-05,1,25,0,0.2042,0.888889,1,7835.46
291,KB3,ARQ,Default,200,1e-05,1,25,0,0.2024,0.888889,1,7905.14
292,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
293,KB3,ARQ,Default,200,1e-05,1,25,0,0.2002,0.888889,1,7992.01
294,KB3,ARQ,Default,200,1e-05,1,25,0,0.2013,0.888889,1,7948.34
295,KB3,ARQ,Default,200,1e-05,1,25,0,0.2071,0.888889,1,7725.74
296,KB3,ARQ,Default,200,1e-05,1,25,0,0.2036,0.888889,1,7858.55
297,KB3,ARQ,Default,200,1e-05,1,25,0,0.2082,0.888889,1,7684.92
298,KB3,ARQ,Default,200,1e-05,1,25,0,0.2367,0.888889,1,6759.61
299,KB3,ARQ,Default,200,1e-05,1,25,0,0.204,0.888889,1,7843.14
300,KB3,ARQ,Default,200,1e-05,1,25,0,0.2008,0.888889,1,7968.13
301,KB3,ARQ,Default,200,1e-05,1,25,0,0.2037,0.888889,1,7854.69
302,KB3,ARQ,Default,200,1e-05,1,25,0,0.2067,0.888889,1,7740.69
303,KB3,ARQ,Default,200,1e-05,1,25,0,0.2027,0.888889,1,7893.44
304,KB3,ARQ,Default,200,1e-05,1,25,0,0.2034,0.888889,1,7866.27
305,KB3,ARQ,Default,200,1e-05,1,25,0,0.206,0.888889,1,7766.99
306,KB3,ARQ,Default,200,1e-05,1,25,0,0.2072,0.888889,1,7722.01
307,KB3,ARQ,Default,200,1e-05,1,25,0,0.2666,0.888889,1,6001.5
308,KB3,ARQ,Default,200,1e-05,1,25,0,0.2474,0.888889,1,6467.26
309,KB3,ARQ,Default,200,1e-05,1,25,0,0.2556,0.888889,1,6259.78
310,KB3,ARQ,Default,200,1e-05,1,25,0,0.2257,0.888889,1,7089.06
311,KB3,ARQ,Default,200,1e-05,1,25,0,0.2037,0.888889,1,7854.69
312,KB3,ARQ,Default,200,1e-05,1,25,0,0.2019,0.888889,1,7924.72
313,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
314,KB3,ARQ,Default,200,1e-05,1,25,0,0.2003,0.888889,1,7988.02
315,KB3,ARQ,Default,200,1e-05,1,25,0,0.201,0.888889,1,7960.2
316,KB3,ARQ,Default,200,1e-05,1,25,0,0.2006,0.888889,1,7976.07
